high hopes, pink floyd, beyond the horizon of the place we lived when we were young in a world of magnets and miracles our thoughts strayed constantly and without boundary the ringing of the division bell had begun along the long road and on down the causeway do they still meet there by the cut there was a ragged band that followed in our footsteps running before time took our dreams away leaving the myriad small creatures trying to tie us to the ground to a life consumed by slow decay  the grass was greener the light was brighter with friends surrounded the nights of wonder  looking beyond the embers of bridges glowing behind us to a glimpse of how green it was on the other side steps taken forwards but sleepwalking back again dragged by the force of some inner tide at a higher altitude with flag unfurled we reached the dizzy heights of that dreamed of world   encumbered forever by desire and ambition there's a hunger still unsatisfied our weary eyes still stray to the horizon though down this road we've been so many times  the grass was greener the light was brighter the taste was sweeter the nights of wonder with friends surrounded the dawn mist glowing the water flowing the endless river for ever and ever   is that charlie? hello charlie! great...
in the flesh?, pink floyd, ...we came in?  so ya thought ya might like to go to the show to feel the warm thrill of confusion that space cadet glow tell me is something eluding you sunshine? is this not what you expected to see? if you wanna find out what's behind these cold eyes you'll just have to claw your way through the disguise  lights! roll the sound effects! action! drop it drop it on 'em drop it on them!
speak to me, pink floyd, i've been mad for fucking years absolutely years been over the edge for yonks been working me buns off for bands i've always been mad i know i've been mad like the most of us have very hard to explain why you're mad even if you're not mad (laughing)
have a cigar, pink floyd, come in here dear boy have a cigar you're gonna go far you're gonna fly high you're never gonna die you're gonna make it if you try they're gonna love you well i've always had a deep respect and i mean that most sincerely the band is just fantastic that is really what i think oh by the way which one's pink?  and did we tell you the name of the game boy? we call it riding the gravy train  we're just knocked out we heard about the sell-out you gotta get an album out you owe it to the people we're so happy we can hardly count everybody else is just green have you seen the chart? it's a hell of a start it could be made into a monster if we all pull together as a team  and did we tell you the name of the game boy? we call it riding the gravy train
sheep, pink floyd, harmlessly passing your time in the grassland away only dimly aware of a certain unease in the air you better watch out there may be dogs about i've looked over jordan and i have seen things are not what they seem  what do you get for pretending the danger's not real meek and obedient you follow the leader down well trodden corridors into the valley of steel what a surprise! a look of terminal shock in your eyes now things are really what they seem no this is no bad dream  (stone stone stone...) the lord is my shepherd i shall not want he makes me down to lie through pastures green he leadeth me the silent waters by with bright knives he releaseth my soul he maketh me to hang on hooks in high places he converteth me to lamb cutlets for lo he hath great power and great hunger when cometh the day we lowly ones through quiet reflection and great dedication master the art of karate lo we shall rise up and then we'll make the bugger's eyes water  bleating and babbling we fell on his neck with a scream wave upon wave of demented avengers march cheerfully out of obscurity into the dream have you heard the news? the dogs are dead! you better stay home and do as you're told get out of the road if you want to grow old
run like hell, pink floyd, run. run. run. run run. run. run. run run. run. run. run run. run. run. run  you better make your face up in your favourite disguise with your button down lips and your roller blind eyes with your empty smile and your hungry heart feel the bile rising from your guilty past with your nerves in tatters as the cockle shell shatters and the hammers batter down your door you better run  run. run. run. run run. run. run. run run. run. run. run run. run. run. run  you better run all day and run all night and keep your dirty feelings deep inside and if you're taking your girlfriend out tonight you better park the car well out of sight cause if they catch you in the back seat trying to pick her locks they're gonna send you back to mother in a cardboard box you better run
welcome to the machine, pink floyd, welcome my son welcome to the machine where have you been? it's alright we know where you've been you've been in the pipeline filling in time provided with toys and 'scouting for boys' you bought a guitar to punish your ma and you didn't like school and you know you're nobody's fool so welcome to the machine   welcome my son welcome to the machine what did you dream? it's alright we told you what to dream you dreamed of a big star he played a mean guitar he always ate in the steak bar he loved to drive in his jaguar so welcome to the machine
the trial, pink floyd, good morning worm your honour the crown will plainly show the prisoner who now stands before you was caught red-handed showing feelings showing feelings of an almost human nature this will not do call the schoolmaster!  i always said he'd come to no good in the end your honour if they'd let me have my way i could have flayed him into shape but my hands were tied the bleeding hearts and artists let him get away with murder let me hammer him today  crazy toys in the attic i am crazy truly gone fishing they must have taken my marbles away (crazy toys in the attic he is crazy)  you little shit you're in it now i hope they throw away the key you should have talked to me more often than you did but no! you had to go your own way have you broken any homes up lately? just five minutes worm your honour him and me alone  babe come to mother baby let me hold you in my arms m'lud i never wanted him to get in any trouble why'd he ever have to leave me? worm your honour let me take him home  crazy over the rainbow i am crazy bars in the window there must have been a door there in the wall when i came in (crazy over the rainbow he is crazy)  the evidence before the court is incontrovertible there's no need for the jury to retire in all my years of judging i have never heard before of someone more deserving of the full penalty of law the way you made them suffer your exquisite wife and mother fills me with the urge to defecate (go on judge shit on him!) since my friend you have revealed your deepest fear i sentence you to be exposed before your peers tear down the wall!  tear down the wall! tear down the wall! tear down the wall! tear down the wall! tear down the wall! tear down the wall! tear down the wall! tear down the wall!
is there anybody out there?, pink floyd, well only got an hour of daylight left. better get started isn't it unsafe to travel at night? it'll be a lot less safe to stay here. your father's gonna pick up our trail before long can lorca ride? he'll have to ride. lorca time to go! chengra thank you for everything. let's go. goodbye chengra  goodbye missy! i'll be back--one day  is there anybody out there? is there anybody out there? is there anybody out there? ah is there anybody out there?
nobody home, pink floyd, but there's somebody else that needs taking care of in washington.. who's that? rose pilchitt! rose pilchitt? who's that? (kid screams in background) (shut up!) 36-24-36 (laughter) does that answer your question? (oi! i've got a little black book with my poems in!) who's she? she was 'miss armoured division' in 1961...   i've got a little black book with my poems in got a bag with a toothbrush and a comb in when i'm a good dog they sometimes throw me a bone in i got elastic bands keeping my shoes on got those swollen hand blues i've got thirteen channels of shit on the t.v. to choose from i've got electric light and i've got second sight i've got amazing powers of observation  and that is how i know when i try to get through on the telephone to you there will be nobody home  i've got the obligatory hendrix perm and the inevitable pinhole burns all down the front of my favourite satin shirt i've got nicotine stains on my fingers i've got a silver spoon on a chain i've got a grand piano to prop up my mortal remains i've got wild staring eyes and i've got a strong urge to fly but i've got nowhere to fly to (fly to.. fly to.. fly to..)  ooooh babe when i pick up the phone (surprise surprise surprise...) there's still nobody home  i've got a pair of gohills boots and i've got fading roots
young lust, pink floyd, i am just a new boy a stranger in this town where are all the good times? who's gonna show this stranger around?  ooh i need a dirty woman ooh i need a dirty girl  will some woman in this desert land make me feel like a real man? take this rock and roll refugee ooh baby set me free  ooh i need a dirty woman ooh i need a dirty girl   ooh i need a dirty woman ooh i need a dirty girl
on the run, pink floyd, 
any colour you like, pink floyd, 
the thin ice, pink floyd, momma loves her baby and daddy loves you too and the sea may look warm to you babe and the sky may look blue oooh oooh oooh oooh babe oooh oooh oooh baby blue oooh oooh oooh oooh oooh oooh babe  if you should go skating on the thin ice of modern life dragging behind you the silent reproach of a million tear stained eyes don't be surprised when a crack in the ice appears under your feet you slip out of your depth and out of your mind with your fear flowing out behind you as you claw the thin ice
goodbye blue sky, pink floyd, look mummy there's an airplane up in the sky  ooh ooooh ooooh ooooh ooooh ooh ooooh ooooh ooooh ooooh ooh ooooh ooooh ooooh ooooh  di-di-di-did you see the frightened ones? di-di-di-did you hear the falling bombs? di-di-di-did you ever wonder why we had to run for shelter when the promise of a brave new world unfurled beneath the clear blue sky?  ooh ooooh ooooh ooooh ooooh ooh ooooh ooooh ooooh ooooh  di-di-di-did you see the frightened ones? di-di-di-did you hear the falling bombs? the flames are all long gone but the pain lingers on  goodbye blue sky goodbye blue sky goodbye goodbye
louder than words, pink floyd, we bitch and we fight diss each other on sight but this thing we do these times together rain or shine or stormy weather this thing we do with world-weary grace we've taken our places we could curse it or nurse it and give it a name or stay home by the fire filled by desire stoking the flame but we’re here for the ride  it's louder than words this thing that we do louder than words the way it unfurls it's louder than words the sum of our parts the beat of our hearts is louder than words louder than words  the strings bend and slide as the hours glide by an old pair of shoes your favorite blues gonna tap out the rhythm let's go with the flow wherever it goes we're more than alive  it's louder than words this thing that we do louder than words the way it unfurls it's louder than words the sum of our parts the beat of our hearts is louder than words louder than words louder than words this thing they call soul is there with a pulse louder than words louder than words
one of my turns, pink floyd, oh my god! what a fabulous room! are all these your guitars? (i'm sorry sir i didn't mean to startle you) god! this place is bigger than our apartment! (let me know when you're entering a room) (yes sir) um can i get a drink of water? (i was wondering about) you want some huh? (yes) oh wow! hey look at this tub! wanna take a bath? (i'll have to find out from mrs. bancroft what time she wants to meet us for her main) what are you watching? (if you'll just let me know as soon as you can mrs bancroft) (mrs bancroft) hello? (i don't understand) are you feeling okay?  day after day the love turns gray like the skin of a dying man and night after night we pretend it's all right but i have grown older and you have grown colder and nothing is very much fun any more and i can feel one of my turns coming on i feel cold as a razor blade tight as a tourniquet dry as a funeral drum  run to the bedroom in the suitcase on the left you'll find my favourite axe don't look so frightened this is just a passing phase one of my bad days would you like to watch tv? or get between the sheets? or contemplate the silent freeway? would you like something to eat? would you like to learn to fly? would ya? would you like to see me try?  would you like to call the cops? do you think it's time i stopped? why are you running away?
another brick in the wall pt. 3, pink floyd, i don't need no arms around me and i don't need no drugs to calm me i have seen the writing on the wall don't think i need anything at all no! don't think i'll need anything at all  all in all it was all just bricks in the wall all in all you were all just bricks in the wall
waiting for the worms, pink floyd, eins zwei drei alle! ooooh you cannot reach me now ooooh no matter how you try goodbye cruel world it's over walk on by  sitting in a bunker here behind my wall waiting for the worms to come in perfect isolation here behind my wall waiting for the worms to come  testing. one. two. one. two. we’re all going to convene at 1:15 outside brixton town hall where we will be going...  (waiting) to cut out the deadwood (waiting) to clean up the city (waiting) to follow the worms (waiting) to put on a black shirt (waiting) to weed out the weaklings (waiting) to smash in their windows and kick in their doors (waiting) for the final solution to strengthen the strain (waiting) to follow the worms (waiting) to turn on the showers and fire the ovens (waiting) for the queens and the coons and the reds and the jews (waiting) to follow the worms  would you like to see britannia rule again my friend? all you have to do is follow the worms would you like to send our coloured cousins home again my friend? all you need to do is follow the worms
fearless, pink floyd, you say the hill’s too steep to climb chiding you say you’d like to see me try climbing you pick the place and i’ll choose the time  and i’ll climb that hill in my own way just wait a while for the right day and as i rise above the tree lines and the clouds i look down hearing the sound of the things you’ve said today  fearlessly the idiot faced the crowd smiling merciless the magistrate turns ’round frowning and who’s the fool who wears the crown?  and go down in your own way and every day is the right day and as you rise above the fear-lines in his brow you look down hearing the sound of the faces in the crowd  walk on walk on with hope in your heart and you'll never walk alone you'll never walk alone liverpool! liverpool!
learning to fly, pink floyd, into the distance a ribbon of black stretched to the point of no turning back a flight of fancy on a wind swept field standing alone my senses reel a fatal attraction is holding me fast how can i escape this irresistible grasp?  can’t keep my eyes from the circling sky tongue-tied and twisted just an earth-bound misfit i  ice is forming on the tips of my wings unheeded warnings i thought i thought of everything no navigator to find my way home unladen empty and turned to stone  a soul in tension that’s learning to fly condition grounded but determined to try can’t keep my eyes from the circling sky tongue-tied and twisted just an earth-bound misfit i  above the planet on a wing and a prayer my grubby halo a vapor trail in the empty air across the clouds i see my shadow fly out of the corner of my watering eye a dream unthreatened by the morning light could blow this soul right through the roof of the night  there’s no sensation to compare with this suspended animation a state of bliss can’t keep my mind from the circling sky tongue-tied and twisted just an earth-bound misfit i
outside the wall, pink floyd, all alone or in twos the ones who really love you walk up and down outside the wall some hand in hand and some gathered together in bands the bleeding hearts and the artists make their stand and when they've given you their all some stagger and fall after all it's not easy banging your heart against some mad bugger's wall  isn't this where...
nothing else matters, metallica, so close no matter how far couldn't be much more from the heart forever trusting who we are and nothing else matters never opened myself this way life is ours we live it our way all these words i don't just say and nothing else matters trust i seek and i find in you everyday for us something new open mind for a different view and nothing else matters  never cared for what they do never cared for what they know but i know  so close no matter how far it couldn't be much more from the heart forever trusting who we are and nothing else matters  never cared for what they do never cared for what they know but i know   i never opened myself this way life is ours we live it our way all these words i don't just say and nothing else matters trust i seek and i find in you everyday for us something new open mind for a different view and nothing else matters  never cared for what they say never cared for games they play never cared for what they do never cared for what they know and i know yeah-yeah!   so close no matter how far couldn't be much more from the heart forever trusting who we are no nothing else matters
one, metallica, i can't remember anything can't tell if this is true or a dream deep down inside i feel to scream this terrible silence stops with me now that the war is through with me i'm waking up i cannot see that there's not much left of me nothing is real but pain now  hold my breath as i wish for death oh please god wake me  back in the womb it's much too real in pumps life that i must feel but can't look forward to reveal look to the time when i'll live fed through the tube that sticks in me just like a wartime novelty tied to machines that make me be cut this life off from me  hold my breath as i wish for death oh please god wake me   now the world is gone i'm just one oh god help me hold my breath as i wish for death oh please god help me   darkness imprisoning me all that i see absolute horror i cannot live i cannot die trapped in myself body my holding cell landmine has taken my sight taken my speech taken my hearing taken my arms taken my legs taken my soul left me with life in hell
enter sandman, metallica, say your prayers little one don't forget my son to include everyone i tuck you in warm within keep you free from sin 'til the sandman he comes  sleep with one eye open gripping your pillow tight  exit light enter night take my hand we're off to never never-land  something's wrong shut the light heavy thoughts tonight and they aren't of snow white dreams of war dreams of liars dreams of dragons' fire and of things that will bite yeah  sleep with one eye open gripping your pillow tight  exit light enter night take my hand we're off to never never-land   now i lay me down to sleep (now i lay me down to sleep) pray the lord my soul to keep (pray the lord my soul to keep) and if i die before i wake (if i die before i wake) pray the lord my soul to take (pray the lord my soul to take) hush little baby don't say a word and never mind that noise you heard it's just the beast under your bed in your closet in your head  exit light enter night grain of sand exit light enter night take my hand we're off to never never-land  oh yeah-yeah yo we're off to never never-land take my hand we're off to never never-land take my hand we're off to never never-land
master of puppets, metallica, end of passion play crumbling away i'm your source of self-destruction veins that pump with fear sucking darkest clear leading on your death's construction  taste me you will see more is all you need dedicated to how i'm killing you  come crawling faster obey your master your life burns faster obey your...  master! master! master of puppets i'm pulling your strings twisting your mind and smashing your dreams blinded by me you can't see a thing just call my name 'cause i'll hear you scream master! master! just call my name 'cause i'll hear you scream master! master!  needlework the way never you betray life of death becoming clearer pain monopoly ritual misery chop your breakfast on a mirror  taste me you will see more is all you need dedicated to how i'm killing you  come crawling faster (faster) obey your master (master) your life burns faster (faster) obey your...  master! master! master of puppets i'm pulling your strings twisting your mind and smashing your dreams blinded by me you can't see a thing just call my name 'cause i'll hear you scream master! master! just call my name 'cause i'll hear you scream master! master!  (master master master master...)   master! master! where’s the dreams that i’ve been after? master! master! you promised only lies laughter! laughter! all i hear or see is laughter laughter! laughter! laughing at my cries fix me!   hell is worth all that natural habitat just a rhyme without a reason never-ending maze drift on numbered days now your life is out of season  i will occupy i will help you die i will run through you now i rule you too  come crawling faster (faster) obey your master (master) your life burns faster (faster) obey your...  master! master! master of puppets i'm pulling your strings twisting your mind and smashing your dreams blinded by me you can't see a thing just call my name 'cause i'll hear you scream master! master! just call my name 'cause i'll hear you scream master! master!
the unforgiven, metallica, new blood joins this earth and quickly he's subdued through constant pained disgrace the young boy learns their rules with time the child draws in this whipping boy done wrong deprived of all his thoughts the young man struggles on and on he's known a vow unto his own that never from this day his will they'll take away  what i've felt what i've known never shined through in what i've shown never be never see won't see what might have been what i've felt what i've known never shined through in what i've shown never free never me so i dub thee unforgiven  they dedicate their lives to running all of his he tries to please them all this bitter man he is throughout his life the same he's battled constantly this fight he cannot win a tired man they see no longer cares the old man then prepares to die regretfully that old man here is me  what i've felt what i've known never shined through in what i've shown never be never see won't see what might have been what i've felt what i've known never shined through in what i've shown never free never me so i dub thee unforgiven   what i've felt what i've known never shined through in what i've shown never be never see won't see what might have been what i've felt what i've known never shined through in what i've shown never free never me so i dub thee unforgiven whoa  never free never me so i dub thee unforgiven you labeled me i'll label you so i dub thee unforgiven never free never me so i dub thee unforgiven you labeled me i'll label you so i dub thee unforgiven never free never me so i dub thee unforgiven
fade to black, metallica, life it seems will fade away drifting further every day getting lost within myself nothing matters no one else i have lost the will to live simply nothing more to give there is nothing more for me need the end to set me free  things not what they used to be missing one inside of me deathly loss this can't be real cannot stand this hell i feel emptiness is filling me to the point of agony growing darkness taking dawn i was me but now he's gone  no one but me can save myself but it's too late now i can't think... think why i should even try yesterday seems as though it never existed death greets me warm now i will just say goodbye goodbye...
for whom the bell tolls, metallica, make his fight on the hill in the early day constant chill deep inside shouting gun on they run through the endless grey on they fight for they're right yes but who's to say? for a hill men would kill why? they do not know stiffened wounds test their pride men of five still alive through the raging glow gone insane from the pain that they surely know  for whom the bell tolls time marches on for whom the bell tolls  take a look to the sky just before you die it's the last time you will blackened roar massive roar fills the crumbling sky shattered goal fill his soul with a ruthless cry stranger now are his eyes to this mystery hears the silence so loud crack of dawn all is gone except the will to be now they see what will be blinded eyes to see  for whom the bell tolls time marches on for whom the bell tolls
sad but true, metallica, hey (hey) i'm your life i'm the one who takes you there hey (hey) i'm your life i'm the one who cares they (they) they betray i'm your only true friend now they (they) they'll betray i'm forever there  i'm your dream make you real i'm your eyes when you must steal i'm your pain when you can't feel sad but true i'm your dream mind astray i'm your eyes while you're away i'm your pain while you repay you know it's sad but true sad but true  you (you) you're my mask you're my cover my shelter you (you) you're my mask you're the one who's blamed do (do) do my work do my dirty work scapegoat do (do) do my deeds for you're the one who's shamed  i'm your dream make you real i'm your eyes when you must steal i'm your pain when you can't feel sad but true i'm your dream mind astray i'm your eyes while you're away i'm your pain while you repay you know it's sad but true sad but true   i'm your dream i'm your eyes i'm your pain i'm your dream (i'm your dream) i'm your eyes (i'm your eyes) i'm your pain (i'm your pain) you know it's sad but true   hate (hate) i'm your hate i'm your hate when you want love pay (pay) pay the price pay for nothing's fair hey (hey) i'm your life i'm the one who took you there hey (hey) i'm your life and i no longer care  i'm your dream make you real i'm your eyes when you must steal i'm your pain when you can't feel sad but true i'm your truth telling lies i'm your recent alibis i'm inside open your eyes i'm you sad but true
atlas rise!, metallica, bitterness and burden curses rest on thee solitaire and sorrow all eternity save the earth and claim perfection deem the mass and blame rejection hold the pose feign perception grudges break your back  all you bear all you carry all you bear place it right on right on me  die as you suffer in vain own all the grief and the pain die as you hold up the skies atlas rise! how does it feel on your own? bound by the world all alone crushed under heavy skies atlas rise!  crucify and witness circling the sun bastardized in ruin what have you become? blame the world and blame your maker wish 'em to the undertaker crown yourself the other savior so you carry on  all you bear all you carry all you bear place it right on right on me  die as you suffer in vain own all the grief and the pain die as you hold up the skies atlas rise! how does it feel on your own? bound by the world all alone crushed under heavy skies crushed under heavy skies atlas rise!   masquerade as maker heavy is the crown beaten down and broken drama wears you down overload the martyr stumbles hit the ground and heaven crumbles all alone the fear shall humble swallow all your pride  all you bear all you carry all you bear place it right on right on me  die as you suffer in vain own all the grief and the pain die as you hold up the skies atlas rise! how does it feel on your own? bound by the world all alone crushed under heavy skies crushed under heavy skies atlas rise!
wherever i may roam, metallica, (and the road becomes my bride) and the road becomes my bride i have stripped of all but pride so in her i do confide and she keeps me satisfied gives me all i need and the dust in throat i crave only knowledge will i save to the game you stay a slave rover wanderer nomad vagabond call me what you will yeah  oh but i'll take my time anywhere free to speak my mind anywhere and i'll redefine anywhere anywhere i roam where i lay my head is home yeah  (and the earth becomes my throne) and the earth becomes my throne i adapt to the unknown under wandering stars i have grown by myself but not alone i ask no one! and my ties are severed clean less i have the more i gain off the beaten path i reign rover wanderer nomad vagabond call me what you will yeah you will!  but i'll take my time anywhere i'm free to speak my mind anywhere and i never mind anywhere anywhere i roam where i lay my head is home yeah that's right   but i'll take my time anywhere i'm free to speak my mind anywhere and i'll take my time anywhere anywhere i roam where i lay my head is home that's right right here right now   but i'll take my time anywhere i'm free to speak my mind anywhere and i'll redefine anywhere anywhere i roam where i lay my head is home carved upon my stone my body lies but still i roam yeah yeah  wherever i may roam wherever i may roam roam wherever i may roam wherever i may roam yeah wherever i may wander wander wander! wherever i may roam yeah yeah wherever i may roam yeah yeah wherever i may roam wherever i may roam wherever i may roam wherever i may roam
welcome home (sanitarium), metallica, welcome to where time stands still no one leaves and no one will moon is full never seems to change just labelled mentally deranged dream the same thing every night i see our freedom in my sight no locked doors no windows barred no things to make my brain seem scarred  sleep my friend and you will see that dream is my reality they keep me locked up in this cage can't they see it's why my brain says rage?  sanitarium leave me be sanitarium just leave me alone  build my fear of what's out there i cannot breathe the open air whisper things into my brain assuring me that i'm insane they think our heads are in their hands but violent use brings violent plans keep him tied it makes him well he's getting better can't you tell?  no more can they keep us in listen damn it we will win they see it right they see it well but they think this saves us from our hell  sanitarium leave me be sanitarium just leave me alone  sanitarium (just leave me alone)  fear of living on natives getting restless now mutiny in the air got some death to do mirror stares back hard kill it's such a friendly word seems the only way for reaching out again
creeping death, metallica, slaves hebrews born to serve to the pharaoh heed to his every word live in fear faith of the unknown one the deliverer wait something must be done four hundred years  so let it be written so let it be done i'm sent here by the chosen one so let it be written so let it be done to kill the first born pharaoh son i'm creeping death  now let my people go land of goshen go i will be with thee bush of fire blood running red and strong down the nile plague darkness three days long hail to fire  so let it be written so let it be done i'm sent here by the chosen one so let it be written so let it be done to kill the first born pharaoh son i'm creeping death   die by my hand i creep across the land killing first born man die by my hand i creep across the land killing first born man  i rule the midnight air the destroyer born i shall soon be there deadly mass i creep the steps and floor final darkness blood lambs blood painted door i shall pass  so let it be written so let it be done i'm sent here by the chosen one so let it be written so let it be done to kill the first born pharaoh son i'm creeping death
battery, metallica, lashing out the action returning the reaction weak are ripped and torn away hypnotizing power crushing all that cower battery is here to stay  smashing through the boundaries lunacy has found me cannot stop the battery pounding out aggression turns into obsession cannot kill the battery cannot kill the family battery has found in me battery battery  crushing all deceivers mashing non-believers never-ending potency hungry violence-seeker feeding off the weaker breeding on insanity  smashing through the boundaries lunacy has found me cannot stop the battery pounding out aggression turns into obsession cannot kill the battery cannot kill the family battery has found in me battery battery   circle of destruction hammer comes crushing powerhouse of energy whipping up a fury dominating flurry we create the battery  smashing through the boundaries lunacy has found me cannot stop the battery pounding out aggression turns into obsession cannot kill the battery cannot kill the family battery has found in me battery battery battery battery
hardwired, metallica, in the name of desperation in the name of wretched pain in the name of all creation gone insane  we're so fucked shit outta luck hardwired to self-destruct  on the way to paranoia on the crooked borderline on the way to great destroyer doom design  we're so fucked shit outta luck hardwired to self-destruct  once upon a planet burning once upon a flame once upon a fear returning all in vain do you feel that hope is fading? do you comprehend? do you feel it terminating? in the end  we're so fucked shit outta luck hardwired to self-destruct hardwired to self-destruct self-destruct self-destruct self-destruct
...and justice for all, metallica, halls of justice painted green money talking power wolves beset your door hear them stalking soon you'll please their appetite they devour hammer of justice crushes you overpower  the ultimate in vanity exploiting their supremacy i can't believe the things you say i can't believe i can't believe the price you pay nothing can save you justice is lost justice is raped justice is gone pulling your strings justice is done seeking no truth winning is all find it so grim so true so real  apathy their stepping stone so unfeeling hidden deep animosity so deceiving through your eyes their light burns hoping to find inquisition sinking you with prying minds  the ultimate in vanity exploiting their supremacy i can't believe the things you say i can't believe i can't believe the price you pay nothing can save you justice is lost justice is raped justice is gone pulling your strings justice is done seeking no truth winning is all find it so grim so true so real   lady justice has been raped truth assassin rolls of red tape seal your lips now you're done in their money tips her scales again make your deal just what is truth? i cannot tell cannot feel  the ultimate in vanity exploiting their supremacy i can't believe the things you say i can't believe i can't believe the price we pay nothing can save us justice is lost justice is raped justice is gone pulling your strings justice is done seeking no truth winning is all find it so grim so true so real  seeking no truth winning is all find it so grim so true so real
blackened, metallica, blackened is the end winter it will send throwing all you see into obscurity death of mother earth never a rebirth evolution's end never will it mend never  fire to begin whipping dance of the dead blackened is the end to begin whipping dance of the dead color our world blackened  blistering of earth terminate its worth deadly nicotine kills what might have been callous frigid chill nothing left to kill never seen before breathing nevermore never  fire to begin whipping dance of the dead blackened is the end to begin whipping dance of the dead color our world blackened  blackened!  opposition (opposition) contradiction (contradiction) premonition (premonition) compromise agitation (agitation) violation (violation) mutilation (mutilation) planet dies darkest color blistered earth true death of life (termination) termination (expiration) expiration (cancellation) cancellation human race (expectation) expectation (liberation) liberation (population) population lay to waste see our mother put to death see our mother die   smoldering decay take her breath away millions of our years in minutes disappears darkening in vain decadence remains all is said and done never is the sun never  fire to begin whipping dance of the dead blackened is the end to begin whipping dance of the dead fire is the outcome of hypocrisy darkest potency in the exit of humanity color our world blackened  blackened!
the unforgiven ii, metallica, lay beside me tell me what they've done speak the words i want to hear to make my demons run the door is locked now but it's open if you're true if you can understand the me than i can understand the you lay beside me under wicked sky through black of day dark of night we share this paralyze the door cracks open but there's no sun shining through black heart scarring darker still but there's no sun shining through no there's no sun shining through no there's no sun shining...  what i've felt what i've known turn the pages turn the stone behind the door should i open it for you? yeah! what i've felt what i've known sick and tired i stand alone could you be there because i'm the one who waits for you or are you unforgiven too?  come lay beside me this won't hurt i swear she loves me not she loves me still but she'll never love again she lay beside me but she'll be there when i'm gone black heart scarring darker still yes she'll be there when i'm gone yes she'll be there when i'm gone dead sure she'll be there...  what i've felt what i've known turn the pages turn the stone behind the door should i open it for you? yeah! what i've felt what i've known sick and tired i stand alone could you be there because i'm the one who waits for you or are you unforgiven too?  lay beside me tell me what i've done the door is closed so are your eyes but now i see the sun now i see the sun yes now i see it...  what i've felt what i've known turn the pages turn the stone behind the door should i open it for you? yeah! what i've felt what i've known sick and tired i stand alone could you be there because i'm the one who waits for you or are you unforgiven too?  what i've felt what i've known turn the pages turn the stone behind the door should i open it for you? yeah! what i've felt what i've known sick and tired i stand alone could you be there because i'm the one who waits for you or are you unforgiven too?  i take this key (never free...) and i bury it (never me...) in you because you're unforgiven too never free never me because you're unforgiven too oh oh oh
seek & destroy, metallica, alright  we're scanning the scene in the city tonight we're looking for you to start up a fight there's an evil feeling in our brains but it's nothing new you know it drives us insane  running on our way hiding you will pay dying one thousand deaths running on our way hiding you will pay dying one thousand deaths  searching seek and destroy searching seek and destroy! searching seek and destroy searching seek and destroy  there is no escape and that's for sure this is the end we won't take any more say goodbye to the world you live in you always been taking and now you're giving  running on our way hiding you will pay dying one thousand deaths running on our way hiding you will pay dying one thousand deaths  searching seek and destroy searching seek and destroy! searching seek and destroy searching seek and destroy!  our brains are on fire with the feeling to kill and it won't go away until our dreams are fulfilled there is only one thing on our minds don't try running away 'cause you're the one we will find  running on our way hiding you will pay dying one thousand deaths running on our way hiding you will pay dying one thousand deaths  searching seek and destroy searching seek and destroy! searching seek and destroy searching seek and destroy a-ha ha ha
now that we're dead, metallica, when darkness falls may it be that we should see the light when reaper calls may it be that we walk straight and right when doubt returns may it be that faith shall permeate our scars when we’re seduced then may it be that we not deviate our cause  all sinners a future all saints a past beginning the ending return to ash  now that we're dead my dear we can be together now that we're dead my dear we can live forever  when all is pain may it be it’s all we’ve ever known when flame consumes may it be it warms our dying bones when loss has won may it be it’s you i’m madly fighting for when kingdom comes may it be we walk right through that open door  all sinners a future all saints a past beginning the ending return to ash  now that we're dead my dear we can be together now that we're dead my dear we can live forever   all sinners a future all saints a past beginning the ending return to ash  now that we're dead my dear we can be together now that we're dead my dear we can live we can live forever  return to ashes shed this skin beyond the black we rise again we shall live forever
the day that never comes, metallica, born to push you 'round better just stay down you pull away he hits the flesh you hit the ground mouth so full of lies tend to black your eyes just keep them closed keep praying just keep waiting  waiting for the one the day that never comes when you stand up and feel the warmth but the son shine never comes no no the son shine never comes  push you cross that line just stay down this time hide in yourself crawl in yourself you'll have your time god i'll make them pay take it back one day i'll end this day i'll splatter color on this gray  waiting for the one the day that never comes when you stand up and feel the warmth but the son shine never comes no  love is a four letter word and never spoken here love is a four letter word here in this prison i suffer this no longer i'll put an end to this i swear this i swear the sun will shine this i swear! this i swear! this! i! swear!
the four horsemen, metallica, by the last breath of the fourth winds blow better raise your ears the sound of hooves knock at your door lock up your wife and children now it's time to wield the blade for now you've got some company  the horsemen are drawing nearer on the leather steeds they ride they've come to take your life on through the dead of night with the four horsemen ride or choose your fate and die aw yeah!  you've been dying since the day you were born you know it's all been planned the quartet of deliverance rides a sinner once a sinner twice no need for confession now 'cause now you have got the fight of your life  the horsemen are drawing nearer on the leather steeds they ride they've come to take your life on through the dead of night with the four horsemen ride or choose your fate and die aw yeah!  time! has taken its toll on you the lines that crack your face famine! your body it has torn through withered in every place pestilence! for what you've had to endure and what you have put others through death! deliverance for you for sure now there's nothing you can do  so gather round young warriors now and saddle up your steeds killing scores with demon swords now's the death of doers of wrong swing the judgment hammer down safely inside armor blood guts and sweat  the horsemen are drawing nearer on the leather steeds they ride they've come to take your life on through the dead of night with the four horsemen ride or choose your fate and die aw yeah!
