over you, sam hunt, i'm over that clock on the wall i'm over my sympathetic friends i'm over that stupid cliche when they say let it go if it's yours it'll come back again i'm over summertime i'm over crushed ice and a coke i'm over driving around windows down i'm over these songs on this damn radioi'm over the way that you look in these pictures we took when forever was more than a flash over the moon and the stars and my blue stubborn heart that would rather just stay in the past i'm over this bed i'm over my head and it's way overdue but i just can't get over youi'm over this small talk i'm over these girls who're into themselves over trying to pretend that i ain't on the mend and i'm ready falling to somebody else weekends i'm over the waitress with your name i'm over the rain on the streets and the beats and the bars trying to pull me in and out of the paini'm over the way that you look in these pictures we took when forever was more than a flash over the moon and the stars and my blue stubborn heart that would rather just stay in the past i'm over this bed i'm over my head and it's way overdue but i just can't get over youi wish it was good i wish it was love i wish it hadn't been what i thought that it was i wish it was real i wish i could change the way that i feel i wish i could go backi'm over the way that you look in these pictures we took when forever was more than a flash over the moon and the stars and my blue stubborn heart that would rather just stay in the past i'm over this bed i'm over my head and it's way overdue but i just can't get over you no i just can't get over you,country
high school heart, sam hunt, i wanna wrap you up in summertime and innocence like a curfew kid's goodnight and going make you wanna sneak off and get away with me like a stolen marlboro light pick you up and drive you around if you're mad jack it when the sun goes down and i'll fight for you in the parking lot tattoo your lips across my heart maybe we can drift off in a glory daydream cause baby here in the real world it's so hard to believe in love jaded hopes and faith dreams ain't part of growing up life ain't trying to make you older than you are i wanna make you feel like you got a high school heart don't get tired high school heart edge of desire high school heart so on fire,country
i'm down, sam hunt, we can drag a little time you can spend some of my money maybe waste a little wine we could go to the beach we could watch tv we could write our names on the bridge or just listen to the radio breakin' to that old hotel we can get a kickback ourselves we can call the whole damn crew it really don't matter whatever you wanna do i'm down if you wanna head back to town if you wanna just drive aro-o-ound if you wanna get flirty if you wanna talk dirty i'm down if you wanna come a little unwind whenever you just wanna hang o-o-out wherever you're up for baby girl i'm down,country
feel it now, sam hunt,water footprints across the hardwood floor and i'm carrying you in my arms through that bedroom door i can still feel the heat coming off your suntanned skin happens every time i feel that you lie withoohi feel it now bring in that sweet memory back around sand in the sheets from nights on the beach watchin’ the sun fall down oohi feel it nowthe time we had went by fast like a two ticket carnival ride it's hard to get your feet back on the ground after bein' so high i never thought leanin’ in telling me her name in the middle of a song would turn into a feeling that would last this longoohi feel it now bring in that sweet memory back around sand in the sheets from nights on the beach watchin' the sun fall down oohi feel it now feelin' it now feelin' it now oh i'm feelin' it now feelin' it nowoohi feel it now bring in that sweet memory back around back around sand in the sheets from nights on the beach watchin' the sun fall down oohi feel it now feel it now mmm i’m feelin’ it now feelin' it now,country
without you, sam hunt, i was just gonna leave you a message i didn't even really know what i was gonna say guess i didn't realize it was 2 am i know it's late it's way too latei should've never picked up the phone i'm glad you called am i keeping you up no not at all i was just missing you i miss you too tell me baby where did we go wrong i don't know is it easy moving on i never let you go i tried everything i know to do but i'm still in love without youi swear every time i hear your voice it feels like you're right back here in my arms i know as soon as we both say goodbye it's gonna start missing you's gonna starti should've never picked up the phone i'm glad you called am i keeping you up no not at all i was just missing you i miss you too tell me baby where did we go wrong i don't know is it easy moving on i never let you go i tried everything i know to do but i'm still in love without you tell me baby where did we go wrong i don't know is it easy moving on i never let you go i tried everything i know to do but i'm still in love without you i'm still in love without you,country
love somebody, sam hunt, you're gonna hurt sometimes leave you to be by the side of the road with the dirt and debris and your name with the dust on your face and you can’t shake it off you're gonna learn some things you don't wanna learn when the taste of the fruit leaves a bite and a burn you’re taking your heart and your phone and you're turning them onbut still you're gonna love somebody don't you wanna love somebody you ain't alive 'til you love somebody everybody wants to love somebodydon't say that you're done cause you’re never done go on go on go on go on and love somebodyyou’re gonna find some day the thicker the wall the higher the fence the harder the fall when you're tryin’ to sleep but you can't cause you keep spinning 'round you're gonna go somewhere that you’ve never thought you'd never go again but there's no way to stop and there's no way to know that you're lost until you're finally foundthat's why you gotta love somebody don't you wanna love somebody you ain't alive 'til you love somebody everybody wants to love somebodyyou can damn and doubt it you can cry about it but you can't live without itthat's why you gotta love somebody don't you wanna love somebody you ain't alive 'til you love somebody everybody wants to love somebodydon't say that you're done cause you're never done go on go on go on go on and love somebodydon't you wanna love somebody don't you wanna love somebody still you're gonna love somebody you ain't alive 'til you love somebody,country
shady, sam hunt, let's go a little incognito dark sunglasses like al pacino a thousand miles from anybody we know we could roll like rockstars on the down low tinted windows come oncreeping through the streets of those speed trap towns seat leaned back i pull my hat down ’til we find a spot we can't be tracked down yeah we'll head southbound to the water where it’s hotterin the sunshine bein' shady big umbrella with my baby kiss me two times drive me crazy in the sunshine bein' shady oooh come on come on come on come on oh oh ohdodgin' apb's going mia 'cause we're gonna be missin' for a couple of days ain’t gotta brush your hair baby i won’t shave just a couple out castaways no plans to get rescuedin the sunshine bein' shady big umbrella with my baby kiss me two times drive me crazy in the sunshine bein’ shadybaby don't tell your mama doin' anything we wanna we could work but we ain't gonna come on get a little bit closerin the sunshine bein’ shady big umbrella with my baby kiss me two times drive me crazy in the sunshine bein' shady oooh come on come on come on come on oh oh ohin the sunshine bein' shady bein' shady,country
fireworks need the night*, sam hunt,lyrics for this song have yet to be released please check back once the song has been released,country
cigarettes and whiskey and wild wild women, buck owens, cigarettes whiskey and wild wild women they'll drive you crazy they'll drive you insane cigarettes whiskey and wild wild women they'll drive you crazy they'll drive you insane once i was happy and had a good wife i had enough money to last me for life then i met with a gal and we went on a spree she taught me smokin' and drinkin' whiskeecigarettes whiskey and wild wild women they'll drive you crazy they'll drive you insane cigarettes whiskey and wild wild women they'll drive you crazy they'll drive you insanecigarettes are a blight on the whole human race a man is a monkey with one in his face take warning dear friend take warning dear brother a fire's on one end a fools on the t'othercigarettes whiskey and wild wild women they'll drive you crazy they'll drive you insane cigarettes whiskey and wild wild women they'll drive you crazy they'll drive you insane and now good people i'm broken with age the lines on my face make a well written page i'm weavin' this story -- how sadly but true on women and whiskey and what they can docigarettes whiskey and wild wild women they'll drive you crazy they'll drive you insane cigarettes whiskey and wild wild women they'll drive you crazy they'll drive you insanewrite on the cross at the head of my grave for women and whiskey here lies a poor slave take warnin' poor stranger take warnin' dear friend in wide clear letters this tale of my endcigarettes whiskey and wild wild women they'll drive you crazy they'll drive you insane cigarettes whiskey and wild wild women they'll drive you crazy they'll drive you insane,country
merry christmas from our house to yours, buck owens, merry christmas from our house to your house merry christmas from our kids to yours may happiness be round your christmas tree may your disappontments be few merry christmas from our house to your house may peace and good will follow you and may you be blessed with health and happiness merry christmas from our house to yours may all of your loved ones be near you and may all of your spirits be bright may all of your dreams be what this christmas brings merry christmas from our house to yours may all of your loved ones be near you and may all of your spirits be bright may all of your dreams be what this christmas brings merry christmas from our house to yours merry christmas from our house to yours,country
my heart skips a beat, buck owens, oh my heart skips a beat when we walk down the street i feel a trembling in my knees and just to know you're mine until the end of time makes my heart skip a beat well i did a double take the day i met you my heart turned a flip as i stood next to you and i knew right there i never could forget you for you are my every dream come true and my heart skips a beat when we walk down the street i feel a trembling in my knees and just to know you're mine until the end of time makes my heart skip a beat you came into my life without a warning and you turned my cloudy skies from gray to blue you're my sunshine that comes up every morning yes you are my every dream come true and my heart skips a beat when we walk down the street i feel a trembling in my knees and just to know you're mine until the end of time makes my heart skip a beat,country
pfft you were gone, buck owens, archie campbell/buck owens/hee haw down here on the farm the weather gets messy laying around with nothin' to do when you went away you took my cow bessie i miss her darling more than i miss you you took off your leg your wig and your eye glass and you shoud've seen the look on my face i wanted to kiss i wanted to hug you but you were scattered all over the place chorus: where where are you tonight why did you leave me here all alone i searched the world over and thought i found true love you met another and phht you were gone i know that you loved me here's my way of knowing the proofs hanging out right there on the line when i see the snow and feel the wind blowing your nighties hugging them long johns of mine the noises you made at our supper table your habits my dear were surely absurd but how many times do i have to tell you soup is a dish to be seen and not heard chorus: where oh where are you tonight why did you leave me here all alone i searched the world over and thought i found true love you met another and phht you were gone remember you phoned me a-sobbin' and cryin' the dog bit your maw and drug her around you said she looked pale and thought she was dying i said don't worry i'll buy a new hound i had six kids and you had eleven and we had a boy and they grew like flowers i wish you'd come back without you ain't heaven 'cause your kids and my kids are beatin' up ours chorus: where oh where are you tonight why did you leave me here all alone i searched the world over and thought i found true love you met another and phht you were gone i searched the world over and thought i found true love you met another and phht you were gone,country
act naturally, buck owens, they're gonna put me in the movies they're gonna make a big star out of me we'll make the film about a man that's sad and lonely and all i gotta do is act naturally well i'll bet you i'm a gonna be a big star might win an oscar you can never tell the movie's gonna make me a big star 'cause i can play the part so well well i hope you come and see me in the movie then i'll know that you will plainly see biggest fool that's ever hit the big time and all i gotta do is act naturally we'll make the scene about a man that's sad and lonely and begging down upon his bended knee i'll play the part but i won't need rehearsing all i have to do is act naturally well i'll bet you i'm a gonna be a big star might win an oscar you can never tell the movie's gonna make me a big star 'cause i can play the part so well well i hope you come and see me in the movie and then i'll know that you will plainly see the biggest fool that's ever hit the big time and all i gotta do is act naturally,country
(i'll love you) forever and ever, buck owens, forever and ever i'll love you i swear by the stars up above you there never will be any other i'll love you forever and ever the sun may stop shining in heaven the salty old sea may run dry the man in the moon may stop smiling oh but i'll always be by your side forever and ever i'll love you i swear by the stars up above you there never will be any other i'll love you forever and ever no other arms ever will hold me no other lips ever will kiss me no other heart ever will miss me i'll love you forever and ever forever and ever i'll love you i swear by the stars up above you there never will be any other i'll love you forever and ever i'll love you forever and ever,country
together again, buck owens, together again my tears have stopped falling the long lonely nights are now at an end the key to my heart you hold in your hand and nothing else matters now we're together again together again the gray skies are gone you're back in my arms now where you belong the love that i knew is living again and nothing else matters now we're together again and nothing else matters now we're together again,country
mirror mirror on the wall, buck owens, mirror mirror on the wall who's the saddest of them all but i don't have to see i know it's gotta be me every time the wind blows at my window i rush to see if it's you at my door and the sadness fill the rooms when you're not standin' there and i wish that i could walk right through the floor mirror mirror on the wall every night in dreams you torment me as i remember things i should forget and the sun comes up by and a new day's dawnin' but nothing's changed for i still love you yet mirror mirror on the wall,country
i've got a tiger by the tail, buck owens, i've got a tiger by the tail it's plain to see i won't be much when you get through with me well i'm a losing weight and a turning mighty pale looks like i've got a tiger by the tailwell i thought the day i met you you were meek as a lamb just the kind to fit my dreams and plans but now the pace we're living takes the wind from my sails and it looks like i've got a tiger by the taili've got a tiger by the tail it's plain to see i won't be much when you get through with me well i'm a losing weight and a turning mighty pale looks like i've got a tiger by the tailwell every night you drag me where the bright lights are found there ain't no way to slow you down im as 'bout as helpless as a leaf in a gale and it looks like i've got a tiger by the taili've got a tiger by the tail it's plain to see i won't be much when you get through with me well i'm a losing weight and a turning mighty pale looks like i've got a tiger by the tail,country
made in japan, buck owens, my transistor radio comes from far away and when it's night over here over there it's-a breaking day i remember all the good times i had walking in the sand with a beautiful girl that i met made in japan the beauty of her face was beyond my wildest dreams like cherry blossoms blooming in the mountains in the early spring as we walked by the river and she softly took hold of my hand that's when i fell deep in love with a girl made in japan in the dark of night we would lay on tokyo bay and the singing of the birds woke us up at the break of day her smiling eyes always seemed to try to understand all the love in my heart for the girl made in japan my transistor radio comes from far away and when it's night over here over there it's-a breaking day she cried when she said she'd been promised to another man that's when i left my heart with the girl made in japan yes my heart will always be with the girl made in japan,country
i'll catch you when you fall, buck owens, it seems like years and a million tears since you've left the old hometown now you've changed they say and the great white way is your new stomping ground well it's plain to see you've forgotten me cause you never write or call but i'll be around when they let you down and i'll catch you when you fall i'll catch you when you fall there's no one else but you now you're flying high but honey by and by you're gonna cry for love that's true so when you're uptown baby starts giving you the stall i'll be around when they let you down and i'll catch you when you fall well i've heard it said they've turned your head you're ashamed of us back home but i'll bet the sound of a southern bound still chills you to the bone with your haughty pose and your uptown clothes you're not fooling me at all when you're feeling bad your ol' country lad is gonna catch you you fall i'll catch you when you fall,country
i don't care (just as long as you love me), buck owens, well i don't care if the sun don't shine i don't care if the bells don't chime just as long as you love me and i don't care if the tops don't spin i don't care if the gins won't gin just as long as you love me so darling let it rain let it snow let the cold north wind blow just as long as you love me north or south east or west you know i will stand the test just as long as you love me well i don't care if the birds don't sing i don't care if the bells don't ring just as long as you love me i don't care if the world don't turn i don't care if the fire don't burn just as long as you love me so darling let it rain let it snow let the cold north wind blow just as long as you love me north or south east or west you know i will stand the test just as long as you love me oh darling just as long as you love me,country
cryin' time, buck owens, i can tell by the way you hold me darlin' that it won't be long before it's crying time oh they say that absence makes the heart grow fonder and that tears are only rain to make love grow well my love for you could never grow no stronger if i lived to be a hundred years old oh it's crying time again you're gonna leave me i can see that faraway look in your eyes i can tell by the way you hold me darlin' that it won't be long before it's crying time oh you say that you found someone you love better that's the way it's happened every time before and as sure as the sun comes up tomorrow crying time will start when you walk out the door oh it's crying time again i can tell by the way you hold me darlin' that it won't be long before it's crying time,country
excuse me (i think i've got a heartache), buck owens, they just don't know how lost i feel without you my teardrops never see the light of day i laugh and joke each time they talk about you but if they heard my heart they'd hear it say excuse me i think i've got a heartache there's an aching deep inside and it just won't be denied excuse me i think i've got a heartache and i better say goodbye before i cry i guess it's pride that makes me hide my sorrow i live a lie in all i do and say my lips may lie and paint a bright tomorrow but if i told the truth i'd have to say excuse me i think i've got a heartache there's an aching deep inside and it just won't be denied excuse me i think i've got a heartache and i better say goodbye before i cry,country
close up the honky tonks, buck owens, she's in some honky tonk tonight i know she's dancing where the music's loud and lights are low in a crowded bar she likes to hang around and as long as there's a honky tonk she'll never settle down so close up the honky tonks lock all the doors don't let the one i love go there anymore close up the honky tonks throw away the key and maybe the one i love will come back to me if i had the power id turn back time and live again the hours when she was all mine it hurts to see her running with that crowd in town but as long as there's a honky tonk she'll never settle down so close up the honky tonks lock all the doors don't let the one i love go there anymore close up the honky tonks throw away the key and maybe the one i love will come back to me yeah maybe the one i love will come back to me close up the honky tonks lock all the doors don't let the one i love go there anymore close up the honky tonks throw away the key and maybe the one i love will come back to me close up the honky tonks lock all the doors don't let the one i love go there anymore,country
streets of bakersfield, buck owens, i came here lookin' for somethin' i couldn't find anywhere else well i don't want to be nobody just want a chance to be myself i've done a thousand miles of thumbin' yes i've worn blisters on my heels trying to find me something better on the streets of bakersfield chorus: you don't know me but you don't like me you say you care less how i feel how many of you that sit and judge me ever walked the streets of bakersfield --- instrumental --- spent some time in san francisco spent a night there in the can they threw this drunk man in my jail cell i took fifteen dollars from that man i left him my watch and my old house keys i don't like folks thinking that i'd steal then i thanked him as he was sleeping and i headed out for bakersfield chorus: you don't know me but you don't like me you say you care less how i feel how many of you that sit and judge me ever walked the streets of bakersfield how many of you that sit and judge me ever walked the streets of bakersfield,country
the race is on, buck owens, i feel tears wellin' up cold and deep inside like my heart's sprung a big leak and a stab of loneliness sharp and painful that i may never shake now you might say that i was takin' it hard since you wrote me off with a call but don't you wager that i'll hide the sorrow when i may break right down and bawl now the race is on and here comes pride up the backstretch heartaches are goin' to the inside my tears are holdin' back they're tryin' not to fall my heart's out of the runnin' true love's scratched for another's sake the race is on and it looks like heartache and the winner loses all one day i ventured in love never once suspectin' what the final result would be how i lived in fear of wakin' up each mornin' and findin' that you're gone from me there's ache and pain in my heart for today was the one i hated to face somebody new came up to win her and i came out in second place now the race is on and here comes pride up the backstretch heartaches are goin' to the inside my tears are holdin' back they're tryin' not to fall my heart's out of the runnin' true love's scratched for another's sake the race is on and it looks like heartaches and the winner loses all,country
my shoes keep walking back to you, buck owens, bob wills - lee ross i must say that i don't care hold your head up in the air even tell my friends i'm glad that you don't call but when the day is through my heartaches start anew and that's when i miss you most of all and my arms keep reaching for you my eyes keep searching for you my lips keep calling for you and my shoes keep walking back to you --- instrumental --- no matter how much i pretend i wish i had you back again for nothing else means half as much as you my world just seemed to die the day you said goodbye and i can't forget no matter what i do and my arms keep reaching for you my eyes keep searching for you my lips keep calling for you and my shoes keep walking back to you read more: buck owens my shoes keep walking back to you lyrics,country
on the cover of the music city news, buck owens, well we're country singers we got golden fingers and we're loved everywhere we go we do our picking and we do our grinning for ten thousand dollars a show we get all kinds of thrills from all kinds of deals but the one we never knew is the one that'll getcha when you get your picture on the cover of the music city news chorus music city news wanna see my picture on the cover news gonna buy five copies for my mother news gonna see my smiling face on the cover of the music city news got a big long bus with a driver named gus that shines our cowboy boots that's right got a custom made car with a built in bar and a closet full of nudie suits we fly jet airplanes and drink pink champagne with folks like howard hughes and we keep getting richer but we can't get out picture on the cover of the music city news repeat chorus we got snuff queen babys and some backstage ladies with furs and diamond rings we got aunts and uncles and shirt tail cousins like you ain't never seen we got all the friends that money can buy so we never have to sing the blues and they all call us mister but we can't get our picture on the cover of the music city news repeat chorus on the cover of the music city news,country
dust on mother's bible, buck owens, chorus: there's dust on mother's bible its cover's worn with age and though it's old and wrinkled mama's there on every page the night the angels called her mama called me to her side and handed me her bible said son let god be your guide chorus: there's dust on mother's bible its cover's worn with age and though it's old and wrinkled mama's there on every page --- instrumental --- i picked up mother's old bible to my heart i pressed it tight and i heard her softly whisper son i'll meet you on the other side i kissed my mother's old bible and i wiped away the dust oh you never know until she's gone how you'll miss your mother's love chorus: there's dust on mother's bible its cover's worn with age and though it's old and wrinkled mama's there on every page,country
sam's place, buck owens, there's a place down the street we call sam's place it starts a-jumpin' every evening when the sun goes down you can always find me down at sam's place for that's where the gang all hangs around there's ol' shimmy shakin' tina she hails from pasadena she always got a big smile on her face there's hootch-y-kootchy hattie she comes from cincinnati yeah there's always a party at sam's place well they've got a swingin' band down at sam's place you can hear 'em pickin' twenty blocks away they're playin' country music down at sam's place from the setting sun until the break of day there's ol' shimmy shakin' tina she hails from pasadena she always got a big smile on her face there's hootch-y-kootchy hattie she comes from cincinnati yeah there's always a party at sam's place and i'll meet you tonight at sam's place,country
where would i be without jesus, buck owens, don sessions when my burdens get heavy i just kneel down and pray i ask god to work 'em out not mine but his own way safe in his arms what a relief for without jesus where would i be where would i be without jesus where would i spend eternity lost in the world full of sorrow without jesus where would i be --- instrumental --- in chapter 14 of john verse 2 and 3 he says he's preparing a place for you and me with him on my side that's all i'll ever need oh without jesus where would i be where would i be without jesus where would i spend eternity lost in the world full of sorrow without jesus where would i be,country
santa looked a lot like daddy, buck owens, santa looked like daddy or daddy looked like him it's not the way i had him pictured santa was a much too thin he didn't come down the chimney so momma must have let him in santa looked a lot like daddy or daddy looked a lot like him well they thought i was fast a sleepin' they thought i was tucked in bed they never thought i'd come a peepin' or that i'd hear what was said santa put his arm around mama and mama put her arm around him so if santa claus ain't daddy then i'm a gonna tell on them well santa looked like daddy or daddy looked like him it's not the way i had him pictured santa was a much too thin he didn't come down the chimney so momma must have let him in santa looked a lot like daddy or daddy looked a lot like him --- instrumental --- i never saw dancer or prancer i never heard the sleigh bells ring i never saw the red nosed reindeer like they show on the tv screen but he sure brought a lot of presents so santa claus he must have been well he sure looked a lot like daddy and daddy looked a lot like him well santa looked like daddy or daddy looked like him it's not the way i had him pictured santa was a much too thin he didn't come down the chimney so momma must have let him in santa looked a lot like daddy or daddy looked a lot like him,country
key's in the mailbox, buck owens, oh jealous me and careless you the odds were just too great i couldn't take those lonely nights you made me sit and wait i thought i'd seen the last of you when you walked out of sight instead i see you in my dreams each night so the key's in the mailbox come on in i'm sitting here wishing dear i had your love again i'll never even ask you where you've been the key's in the mailbox come on in i said i'd rather be alone than share your company i said don't come around at all if you want more than me but sitting here alone i can't deny the flame that burns i'd gladly take you back on any terms so the key's in the mailbox,country
under your spell again, buck owens, written by: dusty rhodes and buck owens chorus: you've got me under your spell again sayin' those things again makin' me believe that you're just mine you've got me dreamin' those dreams again makin' those things again i've gotta take you back just one more time i swore the last time that you let me down that i wouldn't see you if you came around but i can't tell my heart what's right or wrong and i've been so lonely since you've been gone chorus: you've got me under your spell again sayin' those things again makin' me believe that you're just mine you've got me dreamin' those dreams again makin' those things again i've gotta take you back just one more time --- instrumental --- well everybody tells me that i'm a fool that i never should have put my faith in you and way down deep inside i guess i know it's true but no one else can make me feel the way you do chorus: you've got me under your spell again sayin' those things again makin' me believe that you're just mine you've got me dreamin' those dreams again makin' those things again i've gotta take you back just one more time,country
open up your heart, buck owens, open up your heart and let my love come in open up your heart and let my life begin the sun's gonna shine there'll be blue skies again when you open up your heart and let my love come in i know you've been hurt by an old love affair but darling don't blame me i wasn't even there your long lonely nights i will bring to an end when you open up your heart and let my love come in open up your heart and let my love come in open up your heart and let my life begin the sun's gonna shine there'll be blue skies again when you open up your heart and let my love come in --- instrumental --- someone before me has treated you like dirt someone before me has made your heart hurt your long lonely nights i will bring to an end when you open up your heart and let my love come in open up your heart and let my love come in open up your heart and let my life begin the sun's gonna shine there'll be blue skies again when you open up your heart and let my love come in when you open up your heart and let my love come in,country
abilene, buck owens, abilene abilene prettiest town i've ever seen women there don't treat you mean in abilene sweet abilene i sat alone most every night watched the trains pull out of sight don't i wish they were carryin' me back to abilene my abilene abilene oh abilenecrowded city there ain't nothing free nothin' in this town for me wish to the lord that i could be back in abilene sweet abilene abilene oh abilene women there don't treat you mean in abilene my abilene,country
it's a monster's holiday, buck owens, frankenstein was the first in line and the wolfman came up next dracula wasa doing his stuff- breathing down my neck jump back make tracks here comes the hunchback- better get out of his way fee fee fi fi fo fo fum it was a monster's holiday well i hopped inta bed and covered up my head said i'm going to get a good night's sleep i got woken up about twelve o'clock and i jumped right to my feet there was gremlins and goblins- dragons and zombies lordy what an awful sight i said good buddy you may get me but brother let me tell you it's going to be after the fight chorus frankenstein was the first in line and the wolfman came up next dracula was doing his stuff- a breathing down my neck jump back make tracks here comes the hunchback- better get out of his way fee fee fi fi fo fo fum it was a monster's holiday instruments uncle bill well he took ill and they sent for me to come well i had to pass by the old graveyard- so i went on the run there was screaming and moaning waving and groaning scary as a mummy's curse i said good buddy you may get me but brother let me tell you you're going to have to catch me first chorus frankenstein was the first in line and the wolfman came up next dracula was doing his stuff- breathing down my neck jump back make tracks here comes the hunchback- better get out of his way fee fee fi fi fo fo fum it was a monster's holiday fee fee fi fi fo fo fum it was a monster's holiday,country
too old to cut the mustard, buck owens, too old too old he's too old to cut the mustard anymore well when i was young i had a lotta pep i could get around i didn't need no help but since i'm old and a gettin' gray the people all look at me and say too old too old he's too old to cut the mustard anymore buddy's gettin' too old buck's done got too old he's too old to cut the mustard anymore i used to could jump just like a deer now i need a new landing gear i used to could jump a picket fence but now i'm lucky if i jump an inch too old too old he's too old to cut the mustard anymore buddy's gettin' too old buck's done got too old he's too old to cut the mustard anymore --- instrumental --- well when i was young i had an automobile scoot myself right under the wheel i had to fight the gals off with a stick but now they say he makes me sick too old too old he's too old to cut the mustard anymore buddy's gettin' too old buck's done got too old he's too old to cut the mustard anymore buck's too old to cut the mustard anymore,country
put a quarter in the jukebox, buck owens, somebody put a quarter in the jukebox somebody play that certain hurtin' song that one about forever that one about no never that one about the good love that's gone wrong i'd tell our friends i'm doin' fine without you i'd tell our friends i never am alone but i'm afraid they'll know it yes i'm afraid i'll show it 'cause all i ever play's that same ole song so somebody put a quarter in the jukebox somebody play that certain hurtin' song that one about forever that one about no never that one about the good love thats gone wrong --- instrumental --- so i'm sittin' here a staring at the jukebox hopin' that somebody comes along somebody who for starters will have a pocket full of quarters and who'll play that love gone wrong song all night long so somebody put a quarter in the jukebox somebody play that certain hurtin' song that one about forever that one about no never that one about the good love thats gone wrong somebody play the jukebox all night long,country
jesus saved me, buck owens, once my heart was heavy i was living in sin but then i found jesus and he took me in and he saved me saved me and from sin set me free yes he saved me cause he loved me yes jesus saved me once i thought i'd never find peace of mind but i gave my heart to jesus and he saved this soul of mine and he saved meso if your heart is burdened i'll tell you what to do just put your trust in jesus and he'll save you too and he save me,country
i don't hear you, buck owens, i hear the bluebirds singing i hear the robins too i hear the church bells ringing but i don't hear you i see little things marked his and hers a constant reminder we're through i hear the rain on my window but i don't hear youi hear the children playing i hear the clock striking two i hear the mailman whistling but i don't hear you i see little things marked his and hers a constant reminder we're through i hear the rain on my window but i don't hear you oh but i don't hear you,country
only you (can break my heart), buck owens, only you can make my dreams come true only you can turn my skies to blue love like ours should not be far apart only you can break my heart --- instrumental --- only you can end these sleepless nights only you can make things turn out right you and you alone can keep us far apart only you can break my heart only you can break my heart,country
down down down, buck owens, i'm goin' down down down goin' down down down got nobody to love me now i'm a sorrow bound bound bound cause you're not around since you left i'm a goin' down down down well i never thought my life would be so lonely i never thought my head would hang so low well i love you my darling and you only don't know where you are but that's where i'd like to go i'm goin' down down down goin' down down down got nobody to love me now i'm a sorrow bound bound bound cause you're not around since you left i'm a goin' down down downwell quarrels so many was your reason could it be you never gave us time for in your heart you desire a new one if so then your heart is not with mine i'm goin' down down down goin' down down down got nobody to love me now i'm a sorrow bound bound bound cause you're not around since you left i'm a goin' down down down,country
big game hunter, buck owens, i'm a big game hunter and a sure enough gunner top40db: the most accurate lyrics site on the net and i ain't got time for you well i ain't got time to mow the lawn or fix the roof where the rain pours in and your suggestion is out of the question that i go paint the fence 'cause the green bay packers are warming up so could you turn it on to channel two 'cause i'm a big game hunter and a sure enough gunner and i ain't got time for you well there ain't gonna be no batman and robin take the place of the nfl and for all i care old archie bunker can go right straight to well what's that you say you made me miss the play no we're not gonna watch cartoons 'cause i'm a big game hunter and a sure enough gunner and i ain't got time for you 'cause there's a rose bowl hula bowl cotton bowl sugar bowl beach bowl gator bowl orange bowl super bowl i'm just a big game hunter and i ain't got time for you well i ain't gonna have time to fix the gate i'm a leaving that up to you and on your way to get the hammer and the nails could you bring me another brew well you're looking good and i think i would maybe steal a little kiss or two yeah the big game hunter's gonna take time out and take a little time with you after the rose bowl hula bowl cotton bowl sugar bowl beach bowl gator bowl orange bowl super bowl i'm just a big game hunter and i ain't got time for you i'm a big game hunter and a sure enough gunner and i ain't got time for you,country
you made a monkey out of me, buck owens, i feel like a monkey in a cage everybody's laughin' in my face i might as well be livin' in a tree you made a monkey out of me you made a monkey out of me you got me crawlin' on my hands and knees even got me swinging through the trees you made a monkey out of me --- instrumental --- well the way that you walk on me it's true i might as well be livin' in a zoo everybody laughs at what they see you made a monkey out of me you made a monkey out of me you got me crawlin' on my hands and knees even got me swinging through the trees you made a monkey out of me you made a monkey out of me,country
a-11, buck owens, i don't know you from adam but if you're gonna play the jukebox please don't play a-11 oh please don't play a-11 i just came in here from force of habit i don't intend to spend too much time in here but i heard you matching for the music and if you play a-11 there'll be tears i don't know you from adam but if you're gonna play the jukebox please don't play a-11 oh please don't play a-11 this used to be our favorite spot and when she was here it was heaven it was here she told me that she loved me and she always played a-11 i don't know you from adam but if you're gonna play the jukebox please don't play a-11 oh please don't play a-11,country
second fiddle, buck owens, i'll play second fiddle to your new love while it lasts just like all the others i've played for in the past why can't i be a leader and play your leading part why must i always have to play second fiddle in your heart chorus: play fiddle play will there never come a day when i won't have to play the part of second fiddle to your heart each time you find a new love you leave me here to cry the teardrops tell a story of a love that just won't die like an early mornin' paper the news you get just parts why must i always have to play second fiddle to your heart chorus: play fiddle play will there never come a day when i won't have to play the part of second fiddle to your heart,country
you you only you, buck owens, i got two arms that reach for you i got two eyes that watch for you i got a heart that's a beatin' true for you you you i take the moon from the sky for you and i drain the ocean dry for you i climb the mountains high it's true for you you you you you only you you're what it takes to make my dreams come true i got a little dog that wags his tail for you i got a little boat that i'd sail for you and i'd like to spend my whole life through with you you you --- instrumental --- i got something old and something new something borrowed and something blue i got a ring laid away it's true for you you you i keep you happy and you'll never pine i'll be yours and you'll be mine and i'll be till the end of time with you you you you you only you you're what it takes to make my dreams come true there's a cute little house that i'll buy for you the moment that you say i do and there i'll spend my whole life through with you you you yes me and you,country
